0,계약일,가격,타입
277,2016.06.09,71500,103타입
278,2016.06.06,67000,103타입
279,2016.06.06,73500,103타입
280,2016.06.02,65800,103타입
281,2016.06.01,68000,103타입
282,2016.05.31,67000,103타입
283,2016.05.31,64900,103타입
284,2016.05.31,67900,103타입
285,2016.05.30,70000,103타입
286,2016.05.28,64800,103타입
287,2016.05.28,70800,103타입
288,2016.05.21,68000,103타입
289,2016.05.21,66700,103타입
290,2016.05.20,65500,103타입
291,2016.05.20,66200,103타입
292,2016.05.19,60000,103타입
293,2016.05.18,66350,103타입
294,2016.05.17,64500,103타입
295,2016.05.16,65000,103타입
296,2016.05.16,63300,103타입
297,2016.05.16,66500,103타입
298,2016.05.10,65000,103타입
299,2016.05.04,67700,103타입
300,2016.04.27,71000,103타입
301,2016.04.25,71900,103타입
302,2016.04.21,70000,103타입
303,2016.04.20,65000,103타입
304,2016.04.18,63500,103타입
305,2016.04.15,67800,103타입
306,2016.04.15,60000,103타입
307,2016.04.14,63000,103타입
308,2016.04.14,71300,103타입
309,2016.04.13,67000,103타입
310,2016.04.13,66500,103타입
311,2016.04.12,65500,103타입
312,2016.04.09,68500,103타입
313,2016.04.02,68000,103타입
314,2016.03.31,70000,103타입
315,2016.03.20,66000,103타입
316,2016.03.19,73000,103타입
317,2016.03.16,64500,103타입
318,2016.03.15,65900,103타입
319,2016.03.10,62500,103타입
320,2016.02.19,64000,103타입
321,2016.02.13,71800,103타입
322,2016.01.27,68300,103타입
323,2016.01.25,64000,103타입
324,2016.01.22,68000,103타입
325,2016.01.18,66700,103타입
326,2016.01.12,63000,103타입
327,2016.01.04,62900,103타입
328,2015.12.28,61500,103타입
329,2015.12.25,66500,103타입
330,2015.12.12,69900,103타입
331,2015.12.05,69000,103타입
332,2015.12.03,65500,103타입
333,2015.12.01,72000,103타입
334,2015.11.30,71500,103타입
335,2015.11.26,63500,103타입
336,2015.11.25,72200,103타입
337,2015.11.24,65000,103타입
338,2015.11.20,67500,103타입
339,2015.11.14,65000,103타입
340,2015.11.11,66800,103타입
341,2015.11.11,66000,103타입
342,2015.11.07,66000,103타입
343,2015.11.06,65000,103타입
344,2015.11.06,64900,103타입
345,2015.11.05,62800,103타입
346,2015.11.05,65500,103타입
347,2015.10.31,65400,103타입
348,2015.10.31,62500,103타입
349,2015.10.28,69000,103타입
350,2015.10.27,72000,103타입
351,2015.10.24,66700,103타입
352,2015.10.23,64600,103타입
353,2015.10.20,72500,103타입
354,2015.10.20,65000,103타입
355,2015.10.17,64000,103타입
356,2015.10.17,67800,103타입
357,2015.10.17,64300,103타입
358,2015.10.16,65500,103타입
359,2015.10.15,65000,103타입
360,2015.10.14,64500,103타입
361,2015.10.11,64000,103타입
362,2015.10.03,66800,103타입
363,2015.10.01,63500,103타입
364,2015.09.23,60000,103타입
365,2015.09.21,60000,103타입
366,2015.09.17,60000,103타입
367,2015.09.17,67700,103타입
368,2015.09.16,64750,103타입
369,2015.09.12,68250,103타입
370,2015.08.31,65400,103타입
371,2015.08.29,62000,103타입
372,2015.08.28,73800,103타입
373,2015.08.27,63000,103타입
374,2015.08.24,62000,103타입
375,2015.08.15,66800,103타입
376,2015.08.05,60000,103타입
377,2015.07.22,60000,103타입
378,2015.07.07,65900,103타입
379,2015.07.04,62500,103타입
380,2015.07.04,60000,103타입
381,2015.07.01,60000,103타입
382,2015.06.28,64900,103타입
383,2015.06.27,57300,103타입
384,2015.06.27,66550,103타입
385,2015.06.27,60000,103타입
386,2015.06.23,62500,103타입
387,2015.06.14,67000,103타입
388,2015.06.14,62000,103타입
389,2015.06.06,65200,103타입
390,2015.06.06,61800,103타입
391,2015.06.01,60000,103타입
392,2015.06.01,69600,103타입
393,2015.05.30,60000,103타입
394,2015.05.30,61000,103타입
395,2015.05.26,63000,103타입
396,2015.05.21,65800,103타입
397,2015.05.19,56500,103타입
398,2015.05.18,60000,103타입
399,2015.05.18,66100,103타입
400,2015.05.12,59800,103타입
401,2015.04.29,60000,103타입
402,2015.04.21,61750,103타입
403,2015.04.21,59900,103타입
404,2015.04.20,62300,103타입
405,2015.04.20,60000,103타입
406,2015.04.20,64500,103타입
407,2015.04.18,63900,103타입
408,2015.04.18,61500,103타입
409,2015.04.13,69500,103타입
410,2015.04.13,57000,103타입
411,2015.04.09,64700,103타입
412,2015.04.08,64500,103타입
413,2015.04.06,66000,103타입
414,2015.04.06,62800,103타입
415,2015.04.02,63500,103타입
416,2015.03.28,66500,103타입
417,2015.03.28,59000,103타입
418,2015.03.18,60000,103타입
419,2015.03.12,64000,103타입
420,2015.03.11,65000,103타입
421,2015.03.09,65000,103타입
422,2015.03.07,62000,103타입
423,2015.03.07,60000,103타입
424,2015.03.07,58000,103타입
425,2015.03.07,58500,103타입
426,2015.03.02,61500,103타입
427,2015.02.26,60000,103타입
428,2015.02.25,62750,103타입
429,2015.02.14,59500,103타입
430,2015.02.12,65000,103타입
431,2015.02.07,58100,103타입
432,2015.02.07,64000,103타입
433,2015.02.03,57300,103타입
434,2015.02.02,60000,103타입
435,2015.02.02,59300,103타입
436,2015.01.16,58000,103타입
437,2015.01.13,62500,103타입
438,2015.01.07,67500,103타입
439,2014.12.31,59300,103타입
440,2014.12.31,59700,103타입
441,2014.12.20,62500,103타입
442,2014.12.15,62000,103타입
443,2014.12.15,59300,103타입
444,2014.12.11,60000,103타입
445,2014.12.03,65000,103타입
446,2014.11.29,60000,103타입
447,2014.11.22,59800,103타입
448,2014.11.22,62500,103타입
449,2014.11.19,60000,103타입
450,2014.11.17,53500,103타입
451,2014.11.14,60000,103타입
452,2014.11.10,58500,103타입
453,2014.11.10,59500,103타입
454,2014.11.07,60000,103타입
455,2014.10.28,58000,103타입
456,2014.10.15,61900,103타입
457,2014.10.13,64500,103타입
458,2014.10.10,56500,103타입
459,2014.10.09,64000,103타입
460,2014.10.02,60000,103타입
461,2014.09.30,62500,103타입
462,2014.09.29,62000,103타입
463,2014.09.26,60000,103타입
464,2014.09.22,58800,103타입
465,2014.09.21,58000,103타입
466,2014.09.20,56500,103타입
467,2014.09.20,60000,103타입
468,2014.09.19,58500,103타입
469,2014.09.15,55000,103타입
470,2014.09.13,56000,103타입
471,2014.09.12,57000,103타입
472,2014.09.06,58500,103타입
473,2014.09.05,58000,103타입
474,2014.09.03,58000,103타입
475,2014.09.03,61000,103타입
476,2014.09.01,52000,103타입
477,2014.09.01,60000,103타입
478,2014.08.22,53000,103타입
479,2014.08.19,56000,103타입
480,2014.08.14,54800,103타입
481,2014.08.14,58700,103타입
482,2014.08.12,51700,103타입
483,2014.08.09,51300,103타입
484,2014.08.07,57000,103타입
485,2014.07.24,58000,103타입
486,2014.07.23,51000,103타입
487,2014.07.20,62200,103타입
488,2014.07.19,64000,103타입
489,2014.07.11,53300,103타입
490,2014.07.04,56900,103타입
491,2014.06.28,60000,103타입
492,2014.06.21,58300,103타입
493,2014.06.19,61200,103타입
494,2014.06.16,56000,103타입
495,2014.06.14,57000,103타입
496,2014.06.14,58000,103타입
497,2014.06.06,58000,103타입
498,2014.06.03,54000,103타입
499,2014.05.17,63000,103타입
500,2014.05.12,57000,103타입
501,2014.05.08,55500,103타입
502,2014.05.07,56000,103타입
503,2014.05.03,59000,103타입
504,2014.04.28,63500,103타입
505,2014.04.26,56000,103타입
506,2014.04.23,57300,103타입
507,2014.04.17,52000,103타입
508,2014.04.16,57000,103타입
509,2014.04.10,59700,103타입
510,2014.04.05,58500,103타입
511,2014.04.03,54000,103타입
512,2014.03.28,53800,103타입
513,2014.03.22,56800,103타입
514,2014.03.13,62000,103타입
515,2014.03.13,58000,103타입
516,2014.03.03,59000,103타입
517,2014.02.24,55250,103타입
518,2014.02.22,55000,103타입
519,2014.02.21,62000,103타입
520,2014.02.15,53980,103타입
521,2014.02.15,62800,103타입
522,2014.02.07,55000,103타입
523,2014.01.22,57000,103타입
524,2014.01.15,53500,103타입
525,2014.01.14,57000,103타입
526,2014.01.11,55300,103타입
527,2014.01.11,54000,103타입
528,2014.01.06,59600,103타입
529,2014.01.04,51000,103타입
530,2013.12.30,54900,103타입
531,2013.12.30,57000,103타입
532,2013.12.30,57000,103타입
533,2013.12.26,55950,103타입
534,2013.12.24,62000,103타입
535,2013.12.22,54500,103타입
536,2013.12.19,59500,103타입
537,2013.12.13,53500,103타입
538,2013.12.10,59500,103타입
539,2013.12.09,50000,103타입
540,2013.12.05,50900,103타입
541,2013.12.05,53000,103타입
542,2013.12.03,54700,103타입
543,2013.11.29,56800,103타입
544,2013.11.26,56000,103타입
545,2013.11.23,53000,103타입
546,2013.11.19,56900,103타입
547,2013.11.18,55250,103타입
548,2013.11.17,50000,103타입
549,2013.11.13,58500,103타입
550,2013.11.02,59900,103타입
551,2013.10.31,52000,103타입
552,2013.10.26,51000,103타입
553,2013.10.19,50700,103타입
554,2013.10.18,58000,103타입
555,2013.10.16,49000,103타입
556,2013.10.12,52000,103타입
557,2013.10.12,53300,103타입
558,2013.10.09,59900,103타입
559,2013.10.09,58000,103타입
560,2013.10.09,59800,103타입
561,2013.10.05,57000,103타입
562,2013.10.04,49000,103타입
563,2013.10.04,51500,103타입
564,2013.09.24,55000,103타입
565,2013.09.23,53700,103타입
566,2013.09.16,53800,103타입
567,2013.09.14,52000,103타입
568,2013.09.14,59500,103타입
569,2013.09.07,53000,103타입
570,2013.09.05,55000,103타입
571,2013.08.31,55900,103타입
572,2013.08.30,51000,103타입
573,2013.08.29,57800,103타입
574,2013.08.27,56000,103타입
575,2013.08.26,60000,103타입
576,2013.08.20,50500,103타입
577,2013.08.16,59800,103타입
578,2013.08.14,50000,103타입
579,2013.08.08,56500,103타입
580,2013.07.28,49000,103타입
581,2013.07.23,50600,103타입
582,2013.07.12,48600,103타입
583,2013.07.08,50900,103타입
584,2013.06.29,52500,103타입
585,2013.06.26,52300,103타입
586,2013.06.25,52500,103타입
587,2013.06.22,53000,103타입
588,2013.06.02,57800,103타입
589,2013.06.01,50000,103타입
590,2013.05.28,52300,103타입
591,2013.05.27,57000,103타입
592,2013.05.25,57300,103타입
593,2013.05.24,58000,103타입
594,2013.05.22,50900,103타입
595,2013.05.21,55000,103타입
596,2013.05.16,58500,103타입
597,2013.05.16,51000,103타입
598,2013.05.13,59000,103타입
599,2013.05.12,56200,103타입
600,2013.05.08,54000,103타입
601,2013.05.07,49500,103타입
602,2013.05.04,52800,103타입
603,2013.05.03,60000,103타입
604,2013.05.01,45000,103타입
605,2013.05.01,53400,103타입
606,2013.04.27,52000,103타입
607,2013.04.26,49900,103타입
608,2013.04.22,58700,103타입
609,2013.04.21,55500,103타입
610,2013.04.20,52800,103타입
611,2013.04.19,57800,103타입
612,2013.04.19,51000,103타입
613,2013.04.17,54000,103타입
614,2013.04.09,51000,103타입
615,2013.04.01,50000,103타입
616,2013.03.21,55000,103타입
617,2013.03.16,49300,103타입
618,2013.03.16,58000,103타입
619,2013.03.16,51500,103타입
620,2013.03.13,60000,103타입
621,2013.03.13,54000,103타입
622,2013.03.09,53700,103타입
623,2013.03.04,49900,103타입
624,2013.03.03,50000,103타입
625,2013.03.01,55000,103타입
626,2013.02.23,50500,103타입
627,2013.01.29,53000,103타입
628,2013.01.22,48500,103타입
629,2013.01.14,51250,103타입
630,2013.01.12,49300,103타입
631,2012.12.13,58000,103타입
632,2012.12.04,55000,103타입
633,2012.12.01,51500,103타입
634,2012.11.17,52500,103타입
635,2012.11.15,51700,103타입
636,2012.11.10,52500,103타입
637,2012.10.31,49000,103타입
638,2012.10.31,60300,103타입
639,2012.10.26,52000,103타입
640,2012.10.20,51500,103타입
641,2012.10.06,50700,103타입
642,2012.09.17,52500,103타입
643,2012.09.14,59000,103타입
644,2012.09.14,51000,103타입
645,2012.09.07,53000,103타입
646,2012.08.25,51500,103타입
647,2012.08.22,49000,103타입
648,2012.08.18,53000,103타입
649,2012.08.16,60000,103타입
650,2012.07.12,48000,103타입
651,2012.06.20,60000,103타입
652,2012.06.16,50000,103타입
653,2012.06.01,52000,103타입
654,2012.05.12,51000,103타입
655,2012.05.11,50000,103타입
656,2012.05.07,50200,103타입
657,2012.05.04,50000,103타입
658,2012.04.21,52500,103타입
659,2012.04.04,51000,103타입
660,2012.03.31,57000,103타입
661,2012.03.30,54500,103타입
662,2012.03.16,53800,103타입
663,2012.03.01,52300,103타입
664,2012.02.29,54300,103타입
665,2012.02.25,54000,103타입
666,2012.02.23,53500,103타입
667,2012.02.23,58800,103타입
668,2012.02.22,55000,103타입
669,2012.02.22,55750,103타입
670,2012.02.11,59000,103타입
671,2012.02.07,54000,103타입
672,2012.02.03,57800,103타입
673,2012.02.01,54500,103타입
674,2012.01.30,52000,103타입
675,2012.01.28,56950,103타입
676,2012.01.25,56400,103타입
677,2012.01.25,56100,103타입
678,2012.01.21,56500,103타입
679,2012.01.12,52700,103타입
680,2012.01.07,52500,103타입
681,2012.01.07,53500,103타입
682,2011.12.06,51500,103타입
683,2011.11.29,58200,103타입
684,2011.11.26,60500,103타입
685,2011.11.22,58500,103타입
686,2011.11.20,56500,103타입
687,2011.11.18,58350,103타입
688,2011.11.14,55000,103타입
689,2011.11.12,54000,103타입
690,2011.10.27,51000,103타입
691,2011.10.27,54000,103타입
692,2011.10.24,55000,103타입
693,2011.10.24,54000,103타입
694,2011.10.24,60700,103타입
695,2011.10.17,53000,103타입
696,2011.10.01,52600,103타입
697,2011.09.20,54900,103타입
698,2011.09.09,50000,103타입
699,2011.09.03,62000,103타입
700,2011.08.31,61800,103타입
701,2011.08.25,53000,103타입
702,2011.08.24,53000,103타입
703,2011.08.21,58000,103타입
704,2011.08.09,58700,103타입
705,2011.08.04,58000,103타입
706,2011.07.25,55250,103타입
707,2011.07.23,57000,103타입
708,2011.07.21,52950,103타입
709,2011.06.22,55500,103타입
710,2011.05.17,58400,103타입
711,2011.04.23,63000,103타입
712,2011.04.20,63000,103타입
713,2011.03.23,58000,103타입
714,2011.03.23,56500,103타입
715,2011.03.01,62500,103타입
716,2011.02.22,57100,103타입
717,2011.02.21,57500,103타입
718,2011.02.20,64200,103타입
719,2011.02.18,55000,103타입
720,2011.02.14,58800,103타입
721,2011.02.09,56000,103타입
722,2011.02.08,63000,103타입
723,2011.02.01,62000,103타입
